hotel_address,average_score,standard_deviation,skew,number_of_reviews,name,city,latitude,longitude
153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom,8.96194225722,1.18654536446,-1.72799686689,381,St Paul s Hotel,London,51.4934752,-0.2153256
153 Rue De Vaugirard 15th arr 75015 Paris France,7.96914893617,1.72316873862,-0.887970557255,188,Best Western S vres Montparnasse,Paris,48.843707,2.3155631
16 22 Great Russell Street Camden London WC1B 3NN United Kingdom,9.06196660482,1.14605377184,-1.73668591871,539,The Bloomsbury Hotel,London,51.5171671,-0.1290534
16 Avenue de l Opera 1st arr 75001 Paris France,9.45575221239,1.02242167471,-3.12878448398,113,Nolinski Paris,Paris,48.8654874,2.3348924
16 London Street Paddington Westminster Borough London W2 1HL United Kingdom,8.71947565543,1.29524684353,-1.52496360493,267,Hotel Indigo London Paddington,London,51.5150534,-0.1739974
16 Sumner Place Kensington and Chelsea London SW7 3EG United Kingdom,9.04942528736,1.35619796552,-2.10783256594,87,Number Sixteen,London,51.4930905,-0.1755022
16 avenue de Tourville 7th arr 75007 Paris France,9.09714285714,1.24316507508,-1.99667316176,140,Le Tourville Eiffel,Paris,48.8542681,2.3078116
16 boulevard Haussmann 9th arr 75009 Paris France,7.64393939394,1.95417728413,-0.565805278834,66,Paris Marriott Opera Ambassador Hotel,Paris,48.8728351,2.3362507
16 rue d Edimbourg 8th arr 75008 Paris France,8.98269230769,1.42538990119,-2.12274977576,104,Idol Hotel,Paris,48.8795369,2.3202966
16 rue de Berri 8th arr 75008 Paris France,8.13818181818,1.70170491033,-0.97643371454,275,H tel California Champs Elys es,Paris,48.8726335,2.3048084
16 rue de S ze 9th arr 75009 Paris France,9.4,0.763403438639,-1.39055154079,80,Hotel de Seze,Paris,48.8705741,2.3264194
160 Cromwell Road Kensington Kensington and Chelsea London SW5 0TL United Kingdom,9.075,1.12643881626,-2.13842064523,296,Hotel Xenia Autograph Collection,London,51.4946905,-0.1910197
160 Rue La Fayette 10th arr 75010 Paris France,8.82303030303,1.28959474997,-1.83014701493,330,H tel Hor,Paris,48.8793427,2.3577745
163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom,6.82762223151,2.02507109108,-0.234612124755,4786,Britannia International Hotel Canary Wharf,London,51.5019097,-0.0232208
165 rue de Rome 17th arr 75017 Paris France,7.66930693069,2.12954185562,-1.0095792662,101,Best Western Op ra Batignolles,Paris,48.8870573,2.3143297
166 Boulevard Berthier 17th arr 75017 Paris France,8.71730769231,1.45130957319,-1.29970457322,104,H tel de Banville,Paris,48.8864673,2.2948911
167 rue de Rome 17th arr 75017 Paris France,5.86451612903,2.17926869778,-0.0549680809539,62,Villa Eugenie,Paris,48.8871283,2.314205
17 18 Upper Woburn Place Camden London WC1H 0HT United Kingdom,7.12085106383,1.98297425788,-0.294752977448,470,Hilton London Euston,London,51.5265189,-0.1303689
17 19 Egerton Terrace Knightsbridge Kensington and Chelsea London SW3 2BX United Kingdom,9.51973684211,0.910680293238,-3.5916237218,76,Egerton House,London,51.4968406,-0.1675498
17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom,7.44836146971,1.87676882675,-0.404820335864,1007,Millennium Hotel London Knightsbridge,London,51.4999683,-0.1599927
17 Avenue Kl ber 16th arr 75016 Paris France,8.84615384615,1.34923665843,-1.35509392098,78,H tel Raphael,Paris,48.8713239,2.2937849
17 Boulevard Saint Jacques 14th arr 75014 Paris France,7.38695652174,1.77758996592,-0.739512645284,46,Paris Marriott Rive Gauche Hotel,Paris,48.8315962,2.3399796
17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,7.6392,1.67312225032,-0.762302843174,125,Hotel La Place,London,51.5215257,-0.1533039
17 Rue Du Cotentin 15th arr 75015 Paris France,7.91700404858,1.67505440149,-0.787394827081,247,Novotel Paris Centre Gare Montparnasse,Paris,48.838484,2.3150904
17 Rue de Caumartin 9th arr 75009 Paris France,7.69090909091,1.66816382972,-0.48358308382,22,Hotel Le Pera,Paris,48.871309,2.3277079
17 bis rue Am lie 7th arr 75007 Paris France,8.78026315789,1.45913396569,-1.27378568947,76,Le 7 Eiffel Hotel,Paris,48.8585193,2.3077243
17 rue Duhesme 18th arr 75018 Paris France,8.95762711864,1.31558344076,-1.8911177718,59,D clic Hotel,Paris,48.8908018,2.3380204
17 rue de Richelieu 1st arr 75001 Paris France,9.41428571429,0.761433004131,-1.5094140373,14,Drawing Hotel,Paris,48.8644382,2.3359148
17 rue de l Arcade 8th arr 75008 Paris France,8.59361702128,1.57434827223,-1.45584336839,376,H tel Bedford,Paris,48.8720593,2.3236802
17 rue g t le coeur 6th arr 75006 Paris France,8.91724137931,1.25643172901,-1.2379510011,29,Villa d Estr es,Paris,48.8535089,2.3425787
171 Knightsbridge Westminster Borough London SW7 1DW United Kingdom,9.52972972973,0.771673817413,-2.97269550961,37,Bulgari Hotel London,London,51.5015721,-0.1628511
173 185 Greenwich High Rd Greenwich London SE10 8JA United Kingdom,8.58511904762,1.39544729275,-1.10616088222,504,Novotel London Greenwich,London,51.4778583,-0.0137463
173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom,7.66564705882,1.7221541603,-0.559045505154,850,Park Avenue Baker Street,London,51.5241452,-0.1609907
177 Boulevard Haussmann 8th arr 75008 Paris France,8.65523809524,1.57534983614,-1.76710066821,105,Hotel Plaza Elys es,Paris,48.8746128,2.3056956
177 rue du faubourg Saint Honor 8th arr 75008 Paris France,8.90285714286,1.42851840561,-2.02350076504,105,Hotel Champs Elys es Friedland by Happyculture,Paris,48.8750848,2.3048372
18 21 Charterhouse Square Islington London EC1M 6AH United Kingdom,8.69134993447,1.41653291459,-1.37084150196,763,Malmaison London,London,51.520943,-0.1004581
18 30 Lexham Gardens Kensington and Chelsea London W8 5JE United Kingdom,8.49829787234,1.52984458061,-1.30059149357,235,The Park City Grand Plaza Kensington Hotel,London,51.4954976,-0.1893691
18 Albert Embankment Lambeth London SE1 7TJ United Kingdom,8.22893401015,1.68585389089,-1.00831064807,2167,Park Plaza London Riverbank,London,51.4913737,-0.1214194
18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France,8.60106382979,1.61042794215,-1.46118237757,846,Pullman Paris Tour Eiffel,Paris,48.8555664,2.2926243
18 Lodge Road Near Baker Street And Marylebone Westminster Borough London NW8 7JT United Kingdom,8.12782462057,1.58157192469,-0.86302903647,593,Danubius Hotel Regents Park,London,51.529257,-0.168358
18 Rue d Antin 2nd arr 75002 Paris France,8.71206030151,1.20124315926,-1.11553630713,199,H tel Horset Op ra Best Western Premier Collection,Paris,48.8691686,2.3337818
18 Rue du Cirque 8th arr 75008 Paris France,9.35,1.30281745971,-2.11804111147,16,Splendide Royal Paris,Paris,48.8709627,2.3154141
18 rue Bachaumont 2nd arr 75002 Paris France,8.97692307692,1.24816490607,-1.57998998367,156,Hotel Bachaumont,Paris,48.8663208,2.3450399
18 rue Clement Marrot 8th arr 75008 Paris France,8.83636363636,1.28887207378,-1.47416996582,88,Franklin Roosevelt,Paris,48.8678432,2.3033075
18 rue de Constantinople 8th arr 75008 Paris France,7.38076923077,1.99434640482,-0.697971640084,78,Best Western Paris Gare Saint Lazare,Paris,48.8803752,2.319591
181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom,8.58115942029,1.32429761404,-1.23256239144,552,The Rockwell,London,51.4948059,-0.1926525
181 Tooley Street Southwark London SE1 2JR United Kingdom,9.21290322581,1.02341182374,-1.73561634634,62,The LaLit London,London,51.5032524,-0.078179
185 Boulevard Brune 14th arr 75014 Paris France,8.26081081081,1.40876099916,-0.751111667883,74,Mercure Paris Alesia,Paris,48.8237487,2.324056
19 21 Gt Marlborough St Westminster Borough London W1F 7HL United Kingdom,7.86978085352,1.8000988741,-0.694386474413,867,Courthouse Hotel London,London,51.5143624,-0.1394483
19 21 Penywern Road Kensington and Chelsea London SW5 9TT United Kingdom,7.72896174863,1.6373990793,-0.671882181553,549,Best Western The Boltons Hotel London Kensington,London,51.4907493,-0.1934627
19 25 Granville Place Marble Arch Westminster Borough London W1H 6PA United Kingdom,7.87329842932,1.62696974001,-0.701615657049,573,Radisson Blu Edwardian Sussex,London,51.5144381,-0.1558337
19 Boulevard De La Tour Maubourg 7th arr 75007 Paris France,9.67192982456,0.538103278047,-2.27897807269,57,Le Narcisse Blanc Spa,Paris,48.8605125,2.3106533
19 Brent Street Brent Cross London NW4 2EU United Kingdom,8.39603960396,1.72446634018,-1.09852809482,101,The Pillar Hotel,London,51.583236,-0.216868
19 New Bridge Street City of London London EC4V 6DB United Kingdom,8.75934579439,1.35991629888,-1.50471740218,214,Crowne Plaza London The City,London,51.5122429,-0.1045036
19 Rue Copernic 16th arr 75016 Paris France,8.30833333333,1.23905134153,-0.152239230966,48,H tel Victor Hugo Paris Kl ber,Paris,48.8690198,2.2891278
19 Rue Cujas 5th arr 75005 Paris France,8.89870967742,1.3030925801,-1.60564082622,155,Grand Hotel Saint Michel,Paris,48.8478399,2.342254
19 Rue De Caumartin 9th arr 75009 Paris France,9.03186813187,1.33490566632,-2.51822260817,91,Hotel Maison Ath n e,Paris,48.8713421,2.3280723
19 Rue Des Pretres Saint Germain L Auxerrois 1st arr 75001 Paris France,8.97159090909,1.34120797016,-2.23874179436,88,Relais Du Louvre,Paris,48.8592264,2.340996
19 Rue Du Pont Neuf 1st arr 75001 Paris France,7.47394366197,1.93613197697,-0.559436771309,142,Best Western Ducs de Bourgogne,Paris,48.8603483,2.3440535
19 Rue Tronchet 8th arr 75008 Paris France,8.82127659574,1.23576514821,-1.33796180826,141,Best Western Premier Op ra Opal,Paris,48.8722588,2.3257608
19 Rue Vernet 8th arr 75008 Paris France,7.62058823529,2.00782322578,-0.824702945565,102,Amarante Champs Elys es,Paris,48.8717649,2.2983855
19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,7.90263157895,1.75196725856,-0.858759586075,266,Pullman Paris Montparnasse,Paris,48.8382943,2.3210421
19 avenue Kleber 16th arr 75116 Paris France,9.3275862069,1.48167675328,-2.84967403144,58,Hotel The Peninsula Paris,Paris,48.8710605,2.2933537
19 place du Panth on 5th arr 75005 Paris France,8.95,1.13683389479,-1.61270223322,70,H tel Les Dames du Panth on,Paris,48.845743,2.34493
190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom,8.56833013436,1.47780206285,-1.28249998298,521,The Gore Hotel Starhotels Collezione,London,51.5001979,-0.1795357
199 206 High Holborn Camden London WC1V 7BD United Kingdom,9.22529801325,1.03184494442,-1.95197954644,755,The Hoxton Holborn,London,51.5172398,-0.1220324
1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom,7.4619047619,1.81047457365,-0.513885953164,441,Mercure London Kensington Hotel,London,51.4950098,-0.1906195
2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,8.82219679634,1.3658279977,-1.49913177792,874,Royal Garden Hotel,London,51.5027022,-0.1882164
2 4 Boundary Street Hackney London E2 7DD United Kingdom,8.44166666667,1.97643312024,-1.40043872308,12,Boundary Rooms Suites,London,51.5244224,-0.0764614
2 4bis Cit Rougemont 9th arr 75009 Paris France,9.18426966292,1.27180069876,-2.73566503088,89,H tel Ad le Jules,Paris,48.8721062,2.3451384
2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom,7.94857142857,1.59377462856,-0.606534473601,210,Grange White Hall Hotel,London,51.5203469,-0.1260893
2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom,9.2771556551,1.01260772851,-2.39475153889,893,Hilton London Bankside,London,51.5056956,-0.101525
2 8 Hanger Lane Ealing Common London W5 3HN United Kingdom,8.32897058824,1.55050435018,-1.09734857956,680,DoubleTree by Hilton London Ealing,London,51.511521,-0.290706
2 Bd Garibaldi 15th arr 75015 Paris France,8.2875,1.54618453611,-1.16054584532,72,First Hotel Paris Tour Eiffel,Paris,48.8475112,2.3022198
2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom,8.44223894638,1.52497521554,-1.28249808645,1063,DoubleTree by Hilton London Victoria,London,51.49398,-0.143372
2 Caxton Street Westminster Borough London SW1H 0QW United Kingdom,8.87578125,1.24133000098,-1.23607978109,384,St Ermin s Hotel Autograph Collection,London,51.498905,-0.1339093
2 Montagu Place Westminster Borough London W1H 2ER United Kingdom,9.0045045045,1.22870126463,-2.31012919869,111,Montagu Place Hotel,London,51.5191009,-0.1592
2 Rue Boulard 14th arr 75014 Paris France,7.94230769231,1.74314862222,-0.749804632829,52,Villa Montparnasse,Paris,48.8349272,2.3295913
2 Rue De Parme 9th arr 75009 Paris France,9.36666666667,0.880011528251,-2.13694960621,93,Hotel Design Secret de Paris,Paris,48.8814056,2.3282568
2 Rue Duperr 9th arr 75009 Paris France,8.19868421053,1.83284794212,-1.13958683077,76,La Villa Royale,Paris,48.8821595,2.3367444
2 Rue Edouard VII 9th arr 75009 Paris France,8.99391304348,1.14503404964,-1.3995115788,115,Hotel Indigo Paris Opera,Paris,48.8704371,2.329236
2 Rue Hector Malot 12th arr 75012 Paris France,8.41168141593,1.53412882309,-1.15891308782,565,Novotel Paris Gare De Lyon,Paris,48.8453785,2.3753036
2 Rue Racine 6th arr 75006 Paris France,8.32926829268,1.62856354223,-1.32044739127,82,H tel Belloy Saint Germain By Happyculture,Paris,48.8503901,2.3422527
2 Rue Saint Sulpice 6th arr 75006 Paris France,8.78545454545,1.09382410764,-1.00302782432,55,Hotel Louis 2,Paris,48.8516148,2.3381293
2 Rue Scribe 9th arr 75009 Paris France,8.70933333333,1.51574938458,-1.72748140176,150,InterContinental Paris Le Grand,Paris,48.8708391,2.3303651
2 Rue d Artois 8th arr 75008 Paris France,8.57431693989,1.65673664672,-1.53155621901,183,H tel des Champs Elys es,Paris,48.8722884,2.3090359
2 Rue du Colonel Pierre Avia 15th arr 75015 Paris France,9.08372093023,1.32681685544,-2.14235339574,43,Okko Hotels Paris Porte De Versailles,Paris,48.8327729,2.2787597
2 Spring Gardens Trafalgar Square Westminster Borough London SW1A 2TS United Kingdom,8.07348066298,1.56205473599,-0.769825479932,362,The Trafalgar Hilton,London,51.507374,-0.129135
2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom,6.897256386,1.91191490444,-0.237896141318,1057,Park Lane Mews Hotel,London,51.5059334,-0.1489418
2 Sylvester Path Hackney London E8 1EN United Kingdom,7.83285714286,1.55745793884,-0.426521886586,140,Old Ship Inn Hackney,London,51.5458476,-0.0554113
2 The Avenue Ealing London W13 8PH United Kingdom,8.76470588235,1.40286606007,-1.55335435246,391,The Drayton Court Hotel,London,51.5141842,-0.3192925
2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom,8.97403210576,1.36566590628,-1.82259156365,1059,The Montcalm Marble Arch,London,51.5150522,-0.159239
2 Warrington Crescent Westminster Borough London W9 1ER United Kingdom,7.66865671642,1.65799960391,-0.554736717697,201,The Colonnade,London,51.5243286,-0.1846623
2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom,8.9226899384,1.35574926375,-1.74140837997,974,The Royal Horseguards,London,51.5054185,-0.1241499
2 avenue la Porte Molitor 16th arr 75016 Paris France,8.67671232877,1.57528838171,-1.58126589294,73,Molitor Paris MGallery by Sofitel,Paris,48.8448902,2.252833
2 place Louis Armand 12th arr 75012 Paris France,7.86812652068,1.68142829632,-0.854857697151,411,Mercure Paris Gare De Lyon TGV,Paris,48.8442949,2.3730938
2 place des Pyramides 1st arr 75001 Paris France,9.16209677419,1.11478131069,-1.86600225489,372,H tel Regina,Paris,48.8637503,2.3320406
2 rue Geoffroy Marie 9th arr 75009 Paris France,8.390625,1.57393761162,-1.46160955334,96,Villa Opera Drouot,Paris,48.8732231,2.3436097
2 rue de Gramont 2nd arr 75002 Paris France,9.14226804124,1.03419000627,-1.35535719441,97,Lyric H tel Paris,Paris,48.8690126,2.3368708
2 rue des Guillemites 4th arr 75004 Paris France,9.48260869565,0.803205042266,-2.27536003568,23,Hotel Dupond Smith,Paris,48.857898,2.3571978
20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,7.95846153846,1.56727612631,-0.674741484768,455,Grange Fitzrovia Hotel,London,51.521759,-0.1425381
20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom,9.20127659574,1.15008289746,-2.03515644955,235,The Hari London,London,51.4973203,-0.1562558
20 Lavington Street Southwark London SE1 0NZ United Kingdom,9.11226104153,1.07936141846,-1.92373824994,1517,citizenM London Bankside,London,51.5051507,-0.1004724
20 Mercer Street Covent Garden Camden London WC2H 9HD United Kingdom,8.72777053455,1.43149873424,-1.60943991294,767,Radisson Blu Edwardian Mercer Street,London,51.5139275,-0.1271506
20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom,8.32396907216,1.55449573828,-1.21486071506,776,Twenty Nevern Square Hotel,London,51.4915712,-0.1963192
20 Pembridge Gardens Kensington and Chelsea London W2 4DU United Kingdom,7.87888888889,1.47842114725,-0.554575281181,90,The Abbey Court Notting Hill,London,51.5101401,-0.1968951
20 Rue De La Ga t 14th arr 75014 Paris France,7.97567567568,1.39570878159,-0.390602795263,37,Mercure Paris Gare Montparnasse,Paris,,
20 Rue Jean Rey 15th arr 75015 Paris France,7.86511024643,1.76361179933,-0.72643434035,771,Mercure Paris Centre Tour Eiffel,Paris,48.8548641,2.2923181
20 Rue La Fayette 9th arr 75009 Paris France,8.45471698113,1.63817968262,-1.08224767611,159,Banke H tel,Paris,48.8735736,2.335965
20 Upper Ground Southwark London SE1 9PD United Kingdom,9.11048336472,1.17944469085,-2.17094244199,1593,Mondrian London,London,51.5084036,-0.1067988
20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,7.97150259067,1.85945397486,-0.858013447526,193,Karma Sanctum Soho Hotel,London,51.5116049,-0.1383145
20 bis rue de la Ga t 14th arr 75014 Paris France,8.22671755725,1.57840349855,-1.06452479469,131,H tel Le M,Paris,48.8397623,2.3235324
20 rue Berthollet 5th arr 75005 Paris France,8.64583333333,1.33096642753,-1.30082433149,48,Seven Hotel,Paris,48.8389823,2.3455528
20 rue de l Ing nieur Robert Keller 15th arr 75015 Paris France,8.86548672566,1.17251027345,-1.09153700895,113,Platine Hotel Spa,Paris,48.8473459,2.2832408
20 rue du Sommerard 5th arr 75005 Paris France,8.18133333333,1.57219878165,-0.761715110916,75,Mercure Paris Notre Dame Saint Germain des Pr s,Paris,48.8503074,2.3450612
202 220 Cromwell Road Kensington and Chelsea London SW5 0SW United Kingdom,8.23777777778,1.51700022496,-1.10325265865,225,NH London Kensington,London,51.4948507,-0.1945544
